ID,total,slight,serious,neigh,Road_name,Road_name2,h,Day_of_Week,m,Speed_limit,Junction_Detail,Junction_Control,Pedestrian_Crossing-Physical_Facilities,bikelane,aadf_Road_name,aadf_Road_category,aadf_Road_type,aadf_CLT_CARR,aadf_CLT_SEGREG,aadf_CLT_STEPP,aadf_CLT_PARSEG,aadf_CLT_SHARED,aadf_CLT_MANDAT,aadf_CLT_ADVIS,aadf_CLT_PRIORI,aadf_CLT_CONTRA,aadf_CLT_BIDIRE,aadf_CLT_CBYPAS,aadf_CLT_BBYPAS,aadf_CLT_PARKR,aadf_CLT_WATERR,aadf_CLT_PTIME,distance_to_cp,aadf_Pedal_cycles,aadf_All_motor_vehicles,aadf_All_HGVs,aadf_LGVs,aadf_Buses_and_coaches,total_norm,serious_ratio,N_year,Year_start,Year_end,Max_year_gap
693,16859,16,15,1,0,A309,U,8,3,11,30,3,4,0,False,A309,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.22555480586028792,430.3125,13989.4375,155.375,984.625,315.875,0.03718228031953522,0.0625,22,2000,2021,1
694,56124,16,16,0,0,A5,U,8,6,7,30,3,4,0,True,A5,PA,Major,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.038404921956658636,1107.3125,19936.375,877.6875,3224.75,1691.0,0.014449398882429305,0.0,22,2000,2021,1
695,47944,16,14,2,0,A124,U,17,2,11,30,3,4,0,True,A124,PA,Major,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.3081804995074664,103.3125,18144.5625,353.25,1990.4375,373.625,0.15486993345432548,0.125,22,2000,2021,1
696,28110,16,12,4,0,A3220,A3217,9,5,6,30,6,2,0,True,A3220,PA,Major,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.07073680467315593,2290.625,15841.875,328.4375,3050.125,1234.3125,0.006984993178717599,0.25,22,2000,2021,1
697,16641,16,14,2,0,A123,U,17,1,8,30,0,4,0,False,A123,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.4532312553544726,52.4375,17164.5625,369.1875,1702.25,416.375,0.30512514898688914,0.125,22,2000,2021,1
698,9029,16,11,5,0,A217,A236,8,1,11,30,3,4,0,True,A217,PA,Major,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0.14794900652806547,433.8125,24136.8125,926.875,3229.375,1300.75,0.03688229361763435,0.3125,22,2000,2021,1
699,26271,16,13,3,0,A23,U,11,2,11,30,3,4,0,False,A23,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.3062188100639327,137.625,30353.625,1442.1875,2798.0,471.625,0.11625794732061762,0.1875,22,2000,2021,1
700,16258,16,14,2,0,A219,U,7,3,4,30,3,4,0,True,A219,PA,Major,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0.08042532658978951,233.5625,24096.625,770.5625,3166.9375,351.0,0.0685041477120685,0.125,22,2000,2021,1
701,46656,16,14,2,0,A104,U,10,5,6,30,3,4,0,False,A104,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.045919492872619594,1145.0,16880.5625,768.5,2065.8125,1781.5625,0.013973799126637555,0.125,22,2000,2021,1
702,75427,15,15,0,11,A1261,A1261,17,5,1,30,1,4,0,True,A1261,PA,Major,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.054011501378898846,100.26666666666667,49166.066666666666,2506.0666666666666,6476.8,452.2,0.14960106382978725,0.0,22,2000,2021,1
703,46846,15,14,1,0,A244,U,11,2,7,30,3,4,0,False,A244,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.21666955337936866,166.0,12493.8,285.8666666666667,1761.1333333333334,74.93333333333334,0.09036144578313253,0.06666666666666667,22,2000,2021,1
704,75102,15,13,2,7,A40,A40,18,6,7,30,3,2,5,True,A40,PA,Major,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0229977603447367,2613.6,17764.866666666665,532.0666666666667,2304.6,1104.6666666666667,0.005739210284664831,0.13333333333333333,22,2000,2021,1
705,26795,15,14,1,0,A215,A2214,8,5,3,30,3,2,5,True,A215,PA,Major,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0.018054282443590888,1427.0666666666666,29250.8,665.0,3863.2,1188.9333333333334,0.0105110716621508,0.06666666666666667,22,2000,2021,1
706,18462,15,15,0,0,A214,U,19,3,6,30,3,2,0,True,A214,PA,Major,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0.09991843105696582,686.8,26398.0,560.5333333333333,3197.8,719.6666666666666,0.021840419336051253,0.0,22,2000,2021,1
707,56958,15,14,1,0,A3002,U,10,2,1,30,3,4,0,True,A3002,PA,Major,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0.2247293954382923,247.6,18023.066666666666,456.73333333333335,1948.2,445.4,0.06058158319870759,0.06666666666666667,22,2000,2021,1
708,17577,15,13,2,0,A3220,U,8,4,1,30,3,4,0,True,A3220,PA,Major,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.016105158461635703,1689.4666666666667,21457.533333333333,318.06666666666666,2600.733333333333,502.73333333333335,0.008878541551574462,0.13333333333333333,22,2000,2021,1
709,26180,15,10,5,0,A10,C,15,5,6,30,3,2,0,True,A10,PA,Major,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.584141017301757,90.46666666666667,50575.666666666664,1603.8666666666666,6735.933333333333,528.6,0.1658069270449521,0.3333333333333333,22,2000,2021,1
710,48424,15,14,1,3,A2208,A2208,8,5,2,30,3,4,0,True,A2208,PA,Major,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.056570336129404396,1092.4666666666667,28532.266666666666,776.2666666666667,3764.3333333333335,801.5333333333333,0.013730396045645939,0.06666666666666667,22,2000,2021,1
711,7051,15,15,0,0,A404,U,18,5,7,30,0,4,0,True,A404,PA,Major,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0.1333589766089703,160.46666666666667,25503.733333333334,507.73333333333335,2353.0,1068.0,0.09347735770668883,0.0,22,2000,2021,1
712,17768,15,11,4,0,A308,A244,8,5,1,40,3,2,5,False,A308,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.14036054782537713,186.93333333333334,33012.8,960.0666666666667,4254.2,287.1333333333333,0.08024251069900143,0.26666666666666666,22,2000,2021,1
713,38701,15,12,3,13,A501,A5203,9,2,10,30,6,2,5,True,A501,PA,Major,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0.019017826102601887,1225.2666666666667,22176.666666666668,796.8,3017.0,1197.1333333333334,0.012242232983296153,0.2,22,2000,2021,1
714,6748,15,14,1,9,A101,A200,17,4,8,30,1,4,0,False,A101,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.3680730977320304,160.26666666666668,32582.466666666667,478.06666666666666,6254.466666666666,21.533333333333335,0.09359400998336105,0.06666666666666667,22,2000,2021,1
715,78151,15,11,4,0,A307,na0,18,5,3,30,3,-1,0,False,A307,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.38105923647057144,159.0,13944.0,196.13333333333333,1475.2,75.93333333333334,0.09433962264150944,0.26666666666666666,22,2000,2021,1
716,56775,15,10,5,0,A217,U,17,3,10,30,3,4,0,True,A217,PA,Major,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0.13914785906367655,161.0,16334.933333333332,556.7333333333333,1938.8666666666666,459.46666666666664,0.09316770186335403,0.3333333333333333,22,2000,2021,1
717,99902,15,12,3,0,A13,na0,5,3,5,30,0,-1,0,True,A13,PA,Major,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0.4515729099787132,36.266666666666666,92155.06666666667,8512.733333333334,13608.2,601.7333333333333,0.4136029411764706,0.2,22,2000,2021,1
718,6764,15,12,3,0,A208,C,8,3,4,30,1,4,0,False,A208,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1.0416015116197257,125.53333333333333,15981.4,223.2,2060.866666666667,299.0,0.11949017525225704,0.2,22,2000,2021,1
719,38769,15,13,2,0,A109,A1080,10,1,7,30,6,2,5,True,A109,PA,Major,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0221073901043984,902.8666666666667,22700.4,825.9333333333333,3157.266666666667,1072.0,0.016613748800118143,0.13333333333333333,22,2000,2021,1
720,17523,15,13,2,0,A2218,A2218,18,6,2,30,3,4,0,True,A2218,PA,Major,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.42075154473919446,117.26666666666667,29255.666666666668,630.2,3824.266666666667,380.6666666666667,0.12791358726549176,0.13333333333333333,22,2000,2021,1
721,8376,15,15,0,17,A11,A11,18,3,3,30,3,4,0,True,A11,PA,Major,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0.07005872099250178,938.1333333333333,32525.933333333334,872.0666666666667,3196.4666666666667,2226.6,0.01598919840818647,0.0,22,2000,2021,1
722,73563,15,9,6,0,A503,A107,8,2,9,30,3,4,1,True,A503,PA,Major,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.02327642463116272,533.0,21337.2,1324.1333333333334,3621.2,723.8,0.028142589118198873,0.4,22,2000,2021,1
723,17425,15,13,2,0,A1000,U,9,1,5,30,3,4,0,False,A1000,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.15181965753911966,194.2,25350.8,476.73333333333335,2574.6666666666665,1351.8,0.07723995880535531,0.13333333333333333,22,2000,2021,1
724,26794,15,13,2,0,A214,na0,20,3,2,30,0,-1,0,True,A214,PA,Major,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.035049925518554105,841.5333333333333,37590.86666666667,1112.6,6300.8,131.06666666666666,0.017824605878158917,0.13333333333333333,22,2000,2021,1
725,58173,15,14,1,6,A404,A5,8,2,2,30,1,2,0,True,A404,PA,Major,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.18285002001259498,933.0,50148.933333333334,1084.8,5696.666666666667,899.0666666666667,0.01607717041800643,0.06666666666666667,22,2000,2021,1
726,46913,15,14,1,0,A308,U,16,5,3,30,3,4,0,True,A308,PA,Major,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.5520294846962945,197.2,17222.066666666666,312.8666666666667,1916.1333333333334,567.9333333333333,0.07606490872210954,0.06666666666666667,22,2000,2021,1
727,38575,15,13,2,0,A20,A21,17,2,5,30,3,2,5,True,A20,PA,Major,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0.09143627495033875,1018.5333333333333,28520.666666666668,994.6,3454.8,3885.266666666667,0.014727058515512502,0.13333333333333333,22,2000,2021,1
728,18169,15,13,2,6,A5204,A41,19,4,9,30,6,2,0,True,A5204,PA,Major,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.06545312660660281,1354.2666666666667,11530.533333333333,281.1333333333333,1228.2666666666667,160.66666666666666,0.011076105149158216,0.13333333333333333,22,2000,2021,1
729,16840,15,8,7,8,A300,C,8,2,1,30,6,2,0,True,A300,PA,Major,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.024527308987931425,1349.0,8739.533333333333,702.1333333333333,1933.6666666666667,524.1333333333333,0.01111934766493699,0.4666666666666667,22,2000,2021,1
730,74975,15,12,3,6,A41,A5204,18,4,10,30,6,2,5,False,A41,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.03666968340830541,278.6,16909.666666666668,416.3333333333333,2098.0,1667.2666666666667,0.05384063173007896,0.2,22,2000,2021,1
731,46909,15,12,3,0,A307,U,19,3,5,30,3,4,0,True,A307,PA,Major,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.4519801721149304,510.26666666666665,14573.733333333334,391.93333333333334,1898.0,338.2,0.02939639404233081,0.2,22,2000,2021,1
732,17794,15,13,2,0,A3,A217,7,3,9,30,6,2,5,True,A3,PA,Major,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.036876904771849045,777.8,34203.066666666666,1251.2,4698.533333333334,1087.9333333333334,0.019285163281049116,0.13333333333333333,22,2000,2021,1
733,56069,15,13,2,14,A1,U,9,5,7,30,3,4,0,False,A1,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.1271441868577801,1464.4666666666667,11560.066666666668,623.0,2607.133333333333,548.2666666666667,0.010242636682296172,0.13333333333333333,22,2000,2021,1
734,7598,15,14,1,8,A200,A100,17,3,4,30,3,4,0,True,A200,PA,Major,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0.04186711162111048,2563.4,9582.933333333332,521.8666666666667,2059.6666666666665,1267.1333333333334,0.005851603339314972,0.06666666666666667,22,2000,2021,1
735,36829,15,12,3,0,A223,A223,8,1,2,30,1,4,0,False,A223,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.5266160783099891,90.33333333333333,16795.133333333335,91.4,1662.6666666666667,436.26666666666665,0.16605166051660517,0.2,22,2000,2021,1
736,7619,15,15,0,0,A4020,U,9,4,2,30,3,4,0,True,A4020,PA,Major,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0.06782703730483632,358.2,22305.533333333333,613.2666666666667,2206.0,1186.2,0.04187604690117253,0.0,22,2000,2021,1
737,6770,15,13,2,0,A214,U,8,4,3,30,3,4,0,False,A214,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.16542983310025672,118.13333333333334,16546.4,372.26666666666665,2218.4666666666667,389.2,0.12697516930022573,0.13333333333333333,22,2000,2021,1
738,16838,15,15,0,0,A298,B279,9,3,3,30,6,2,5,False,A298,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.42843817635483267,189.46666666666667,22285.0,633.7333333333333,2923.133333333333,238.93333333333334,0.07916959887403237,0.0,18,2000,2017,1
739,46803,15,12,3,0,A214,U,9,1,4,30,3,4,0,False,A214,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.23373620604054587,154.73333333333332,19515.8,286.46666666666664,2670.3333333333335,255.26666666666668,0.09694097371822491,0.2,22,2000,2021,1
740,17567,15,12,3,1,A3203,A3212,18,5,2,30,1,4,1,True,A3203,PA,Major,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0.05839429599358877,4214.266666666666,25208.866666666665,936.1333333333333,4316.6,1673.6,0.0035593381213022434,0.2,22,2000,2021,1
741,17522,15,12,3,0,A2216,U,11,4,1,30,3,4,0,False,A2216,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.2639654797152586,239.46666666666667,18604.133333333335,386.26666666666665,2199.3333333333335,784.0,0.0626391982182628,0.2,22,2000,2021,1
742,8472,15,11,4,0,A306,na0,18,2,5,30,0,-1,0,False,A306,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.06518018110459865,987.6,23232.466666666667,270.26666666666665,2562.9333333333334,1056.0,0.015188335358444714,0.26666666666666666,20,2000,2019,1
743,7043,15,14,1,13,A400,A4201,17,3,6,30,6,2,5,True,A400,PA,Major,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.05356869265090845,1851.8,19390.066666666666,624.0,3260.2,1653.2,0.008100226806350579,0.06666666666666667,22,2000,2021,1
744,26828,15,12,3,0,A237,U,7,2,3,30,3,4,0,False,A237,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.32640277907911297,117.06666666666666,13174.4,582.2666666666667,1658.2666666666667,240.66666666666666,0.12813211845102507,0.2,22,2000,2021,1
745,7774,15,12,3,0,A309,B364,7,1,3,40,0,4,0,False,A309,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.33649048836325324,702.8,24557.333333333332,587.5333333333333,3312.4666666666667,93.53333333333333,0.02134319863403529,0.2,22,2000,2021,1
746,46915,14,9,5,0,A308,B377,13,7,9,30,1,4,0,False,A308,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.804449776483791,42.57142857142857,24023.714285714286,990.8571428571429,3095.5,58.642857142857146,0.3288590604026846,0.35714285714285715,22,2000,2021,1
747,36271,14,12,2,0,A23,U,9,2,12,30,3,4,0,True,A23,PA,Major,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.09390197891358634,82.07142857142857,31127.928571428572,2472.3571428571427,6570.642857142857,405.14285714285717,0.17058311575282856,0.14285714285714285,22,2000,2021,1
748,36939,14,14,0,0,A310,U,9,2,10,30,3,4,0,True,A310,PA,Major,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1699680360603036,373.64285714285717,21566.5,626.8571428571429,1922.9285714285713,388.57142857142856,0.03746893519403555,0.0,22,2000,2021,1
749,99899,14,13,1,0,A240,A3,9,6,7,30,1,4,0,True,A240,PA,Major,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.13293285835277627,230.57142857142858,26206.214285714286,653.4285714285714,2465.9285714285716,944.8571428571429,0.06071871127633209,0.07142857142857142,22,2000,2021,1
750,46669,14,14,0,0,A112,U,9,4,1,30,3,4,0,True,A112,PA,Major,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0.21663751642729792,242.71428571428572,19942.928571428572,357.7857142857143,1422.9285714285713,1160.5,0.05768098881695115,0.0,22,2000,2021,1
751,26789,14,14,0,0,A212,U,8,3,7,30,3,4,0,True,A212,PA,Major,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.15914805871904739,171.14285714285714,21437.928571428572,469.5,2710.3571428571427,505.2857142857143,0.08180300500834725,0.0,22,2000,2021,1
752,36695,14,9,5,0,A126,U,14,2,3,30,3,4,0,False,A126,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.2694946557641872,164.21428571428572,12696.0,602.0,1784.0714285714287,408.7857142857143,0.08525445846020008,0.35714285714285715,13,2000,2012,1
753,78394,14,13,1,0,A307,U,18,5,9,30,3,4,0,False,A307,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.3416250507266233,127.28571428571429,12786.642857142857,198.64285714285714,1120.857142857143,102.28571428571429,0.10998877665544332,0.07142857142857142,22,2000,2021,1
754,38167,14,11,3,12,A41,C,9,6,6,30,6,2,5,False,A41,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.14218747114627087,283.35714285714283,22400.428571428572,720.0714285714286,2799.6428571428573,1272.142857142857,0.04940761280564659,0.21428571428571427,22,2000,2021,1
755,73555,14,11,3,0,A2,A206,8,3,7,30,6,2,5,True,A2,PA,Major,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0.030338743634595478,1098.642857142857,41233.21428571428,2482.1428571428573,5612.428571428572,1006.7857142857143,0.012742994603731878,0.21428571428571427,22,2000,2021,1
756,28382,14,11,3,4,A2,U,9,2,3,30,3,2,5,True,A2,PA,Major,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.04704578314464077,1907.5714285714287,33650.78571428572,1373.9285714285713,5011.857142857143,1772.2857142857142,0.0073391747172919936,0.21428571428571427,22,2000,2021,1
757,37636,14,13,1,0,A2015,U,8,3,7,30,6,4,0,False,A2015,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.08082473058880198,126.07142857142857,17621.071428571428,489.85714285714283,2324.1428571428573,301.5,0.11104815864022663,0.07142857142857142,22,2000,2021,1
758,36255,14,13,1,0,A21,A2218,16,5,8,30,6,2,5,False,A21,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.050714565169299376,486.2142857142857,37629.857142857145,692.9285714285714,3990.4285714285716,1128.5,0.028793888644042896,0.07142857142857142,22,2000,2021,1
759,8083,14,12,2,12,A41,U,18,7,6,30,3,4,0,True,A41,PA,Major,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0899456264480716,352.92857142857144,27084.64285714286,637.2142857142857,3313.785714285714,1688.5714285714287,0.03966808338393037,0.14285714285714285,22,2000,2021,1
760,6123,14,12,2,0,A4,A312,7,3,8,30,1,4,0,True,A4,PA,Major,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.08858491025263703,97.78571428571429,31659.85714285714,928.2857142857143,3013.0,733.6428571428571,0.14317019722425128,0.14285714285714285,22,2000,2021,1
761,46794,14,13,1,0,A207,U,18,4,1,30,3,4,0,False,A207,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.19377537012340612,329.07142857142856,15319.285714285714,358.5,1598.642857142857,910.7142857142857,0.04254395485131322,0.07142857142857142,22,2000,2021,1
762,28502,14,13,1,0,A10,A503,20,5,12,30,3,2,5,True,A10,PA,Major,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0.03229812618254817,2099.9285714285716,40873.42857142857,1663.4285714285713,6260.785714285715,1895.142857142857,0.0066668934317493786,0.07142857142857142,22,2000,2021,1
763,78406,14,11,3,0,A24,A24,11,5,2,50,1,4,0,False,A24,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.38345510649916986,42.714285714285715,23894.928571428572,744.9285714285714,3292.5,60.42857142857143,0.3277591973244147,0.21428571428571427,22,2000,2021,1
764,26826,14,13,1,0,A24,U,10,2,3,30,3,4,0,True,A24,PA,Major,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0.1270329326329185,391.5,21876.14285714286,904.9285714285714,3158.3571428571427,604.6428571428571,0.035759897828863345,0.07142857142857142,22,2000,2021,1
765,46834,14,13,1,0,A232,C,19,2,1,30,2,4,0,False,A232,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.038249379621322174,182.85714285714286,19651.14285714286,515.1428571428571,2105.4285714285716,585.0714285714286,0.07656249999999999,0.07142857142857142,22,2000,2021,1
766,8511,14,11,3,8,A3,na0,8,6,8,20,0,-1,0,True,A3,PA,Major,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.031442394973642006,6394.785714285715,27563.85714285714,823.5,4081.714285714286,3751.3571428571427,0.002189283679783752,0.21428571428571427,22,2000,2021,1
767,17614,14,14,0,0,A4127,B455,6,5,10,30,0,2,0,True,A4127,PA,Major,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.5494535649473364,91.85714285714286,19981.35714285714,573.2857142857143,2189.3571428571427,408.2857142857143,0.15241057542768274,0.0,22,2000,2021,1
768,17018,14,11,3,0,A406,U,8,2,3,30,3,4,0,True,A406,PA,Major,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.2423369954021435,242.85714285714286,31126.14285714286,1876.9285714285713,4737.357142857143,107.21428571428571,0.05764705882352941,0.21428571428571427,22,2000,2021,1
769,36945,14,11,3,0,A315,A314,16,4,1,30,3,2,5,True,A315,PA,Major,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.21202692743810928,281.7857142857143,26271.571428571428,942.3571428571429,3228.3571428571427,2610.8571428571427,0.0496831432192649,0.21428571428571427,22,2000,2021,1
770,7214,14,12,2,13,A503,A400,20,6,5,30,6,2,5,True,A503,PA,Major,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0.049759631375964335,2343.8571428571427,32024.14285714286,1137.4285714285713,5369.571428571428,1202.2857142857142,0.005973060279149144,0.14285714285714285,22,2000,2021,1
771,18268,14,11,3,0,A308,A3220,15,1,8,30,6,2,5,True,A308,PA,Major,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.02636400671356653,1471.9285714285713,20365.571428571428,593.7142857142857,2388.785714285714,1161.357142857143,0.009511331101082158,0.21428571428571427,22,2000,2021,1
772,8448,14,14,0,7,A4,A4,18,7,1,30,3,2,5,True,A4,PA,Major,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0.060813599667140464,784.0,13130.57142857143,439.0,2178.714285714286,2242.5714285714284,0.017857142857142856,0.0,22,2000,2021,1
773,99896,14,13,1,0,A243,U,11,4,3,30,3,4,0,True,A243,PA,Major,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.19883673503749733,398.92857142857144,18696.785714285714,404.7142857142857,2201.0,432.2857142857143,0.035094001790510296,0.07142857142857142,22,2000,2021,1
774,28505,14,10,4,0,A4,na0,8,4,3,30,0,2,5,True,A4,PA,Major,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.13932681300431488,553.8571428571429,76155.92857142857,1987.5,7763.785714285715,1291.7142857142858,0.025277276244518955,0.2857142857142857,22,2000,2021,1
775,46897,14,12,2,0,A297,A24,12,6,6,30,1,4,0,True,A297,PA,Major,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0.08642578093262654,265.57142857142856,35458.5,1032.0,4185.071428571428,966.9285714285714,0.052716514254975796,0.14285714285714285,22,2000,2021,1
776,75341,14,13,1,2,A215,U,17,5,7,30,3,-1,0,True,A215,PA,Major,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0.049156556099952675,2382.0714285714284,21095.5,577.3571428571429,2656.0714285714284,3020.0,0.005877237698281808,0.07142857142857142,22,2000,2021,1
777,46671,14,14,0,0,A114,A104,8,5,2,30,1,4,0,True,A114,PA,Major,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0.3904458233834663,267.07142857142856,25606.428571428572,698.6428571428571,3037.214285714286,311.42857142857144,0.05242043327092806,0.0,22,2000,2021,1
778,38150,14,12,2,0,A2199,na0,8,4,4,30,0,-1,0,False,A2199,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.24876639813085524,541.5,14157.142857142857,255.57142857142858,2386.5,503.85714285714283,0.02585410895660203,0.14285714285714285,22,2000,2021,1
779,26776,14,13,1,0,A202,A2214,0,4,2,30,6,2,5,True,A202,PA,Major,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0.0396242418776674,609.5,17483.0,1136.7142857142858,2427.1428571428573,1536.5,0.022969647251845776,0.07142857142857142,22,2000,2021,1
780,18736,14,13,1,11,A1206,U,17,3,10,30,1,4,0,True,A1206,PA,Major,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.13725655230898898,100.71428571428571,33132.42857142857,1599.642857142857,4988.0,417.42857142857144,0.13900709219858157,0.07142857142857142,22,2000,2021,1
781,28506,14,13,1,1,A202,A3,9,3,3,30,6,2,5,True,A202,PA,Major,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0.03407099085087484,1741.142857142857,25476.14285714286,1004.2857142857143,4061.214285714286,1575.0714285714287,0.008040695766327535,0.07142857142857142,22,2000,2021,1
782,37653,14,12,2,0,A3005,U,14,3,10,30,3,4,0,False,A3005,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.10509470246959869,227.42857142857142,12264.357142857143,141.85714285714286,788.5,509.0,0.06155778894472362,0.14285714285714285,22,2000,2021,1
