ID,total,slight,serious,neigh,Road_name,Road_name2,h,Day_of_Week,m,Speed_limit,Junction_Detail,Junction_Control,Pedestrian_Crossing-Physical_Facilities,bikelane,aadf_Road_name,aadf_Road_category,aadf_Road_type,aadf_CLT_CARR,aadf_CLT_SEGREG,aadf_CLT_STEPP,aadf_CLT_PARSEG,aadf_CLT_SHARED,aadf_CLT_MANDAT,aadf_CLT_ADVIS,aadf_CLT_PRIORI,aadf_CLT_CONTRA,aadf_CLT_BIDIRE,aadf_CLT_CBYPAS,aadf_CLT_BBYPAS,aadf_CLT_PARKR,aadf_CLT_WATERR,aadf_CLT_PTIME,aadf_Link_length_miles,distance_to_cp,aadf_Pedal_cycles,aadf_All_motor_vehicles,aadf_All_HGVs,aadf_LGVs,aadf_Buses_and_coaches,total_dnorm,total_dnorm_bvnorm,serious_ratio,N_year,Year_start,Year_end,Max_year_gap
436,58175,26,26,0,4,A200,A2209,7,3,4,30,6,4,4,True,A200,PA,Major,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,0.12,0.06502569668706068,1925.6923076923076,26115.73076923077,1130.2307692307693,4495.576923076923,833.1923076923077,53.08420231385409,6.422946744773669,0.0,22,2000,2021,1
437,36663,26,24,2,0,A104,na0,16,1,3,30,0,-1,0,True,A104,PA,Major,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,0.5,0.20041725842250233,686.1923076923077,13691.76923076923,538.4615384615385,2016.9615384615386,571.2307692307693,17.223253454841583,5.84824109800069,0.07692307692307693,22,2000,2021,1
438,27660,26,22,4,1,A3204,U,9,3,5,30,3,2,0,True,A3204,PA,Major,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,0.43,0.08629652553872005,511.4230769230769,20601.96153846154,866.7307692307693,3730.4615384615386,278.6923076923077,39.99972440357926,18.223533912678285,0.15384615384615385,22,2000,2021,1
439,37102,26,24,2,14,A401,U,7,3,1,30,3,4,0,True,A401,PA,Major,True,True,False,False,True,True,True,False,True,True,False,False,True,False,True,0.56,0.12566293905133014,3392.4615384615386,11260.692307692309,437.46153846153845,1808.5,1275.6923076923076,27.469015642911653,1.886618484022933,0.07692307692307693,22,2000,2021,1
440,6634,26,22,4,0,A107,U,15,6,5,30,6,4,0,False,A107,PA,Major,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.62,0.33318905194426596,341.8076923076923,14937.576923076924,438.0,2630.269230769231,1037.0,10.359995979437661,7.0620969554892925,0.15384615384615385,22,2000,2021,1
441,26803,26,23,3,0,A219,U,8,5,9,30,3,4,0,True,A219,PA,Major,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.93,0.17269460418845817,956.2307692307693,19548.19230769231,781.8461538461538,2731.1153846153848,1018.8846153846154,19.98810127714425,4.870401316746032,0.11538461538461539,22,2000,2021,1
442,80722,26,23,3,13,A5202,na0,7,4,5,30,0,-1,0,True,A5202,PA,Major,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,0.87,0.1053619728936245,467.8076923076923,15946.038461538461,159.57692307692307,525.5,407.2692307692308,32.76169896723824,16.31755096140173,0.11538461538461539,18,2004,2021,1
443,8492,25,20,5,0,A404,A404,10,2,3,30,3,4,0,False,A404,PA,Major,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.06,0.16217689419207582,416.48,16686.68,607.24,3101.48,535.64,20.465765387585783,11.449585419005684,0.2,22,2000,2021,1
444,18461,25,21,4,0,A23,A203,19,5,7,30,3,2,5,True,A23,PA,Major,True,False,False,True,True,True,True,False,False,True,False,False,True,False,True,0.12,0.046747676308475754,1853.0,28741.28,935.56,4090.4,2859.28,70.9997700403468,8.927655919806156,0.16,22,2000,2021,1
445,6111,25,23,2,0,A3,U,9,2,3,30,3,4,0,True,A3,PA,Major,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0.19,0.052246811822172064,1022.84,44367.04,1467.52,6342.12,848.44,63.5268287588378,14.471228247633263,0.08,22,2000,2021,1
446,7635,25,23,2,0,A4090,U,8,2,9,30,6,4,0,True,A4090,PA,Major,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,2.17,0.43240430946710107,77.72,19122.84,457.8,2034.4,297.08,7.675858438859695,23.011773240534083,0.08,22,2000,2021,1
447,37707,25,23,2,0,A3217,U,18,3,6,30,3,4,0,True,A3217,PA,Major,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.37,0.08639147100548064,1579.96,19323.48,622.84,2659.6,1062.44,38.41900397334115,5.665730731023879,0.08,22,2000,2021,1
448,36681,25,23,2,0,A117,U,16,1,9,30,3,4,0,False,A117,PA,Major,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.3,0.3509530760229591,226.96,17645.8,241.36,1299.72,620.32,9.457316361020341,9.709000317755285,0.08,22,2000,2021,1
449,8488,25,24,1,0,A20,A20,18,5,6,30,3,4,0,True,A20,PA,Major,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0.12,0.05554235546996891,567.0,13343.44,407.36,1730.48,791.44,59.75753530325034,24.5564474879318,0.04,22,2000,2021,1
450,17461,25,21,4,0,A1083,U,9,5,4,30,3,4,0,False,A1083,PA,Major,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.8,0.496680582346472,25.0,14284.12,176.2,1499.24,360.08,6.682512636475576,62.28101777195238,0.16,22,2000,2021,1
451,17946,25,19,6,0,A24,U,11,3,8,30,3,4,0,False,A24,PA,Major,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.42,0.42953426253256327,120.52,18256.76,356.96,2120.0,236.64,7.727146719921384,14.938808378208451,0.24,22,2000,2021,1
452,8754,25,22,3,5,A1206,U,17,5,11,30,0,4,0,True,A1206,PA,Major,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,1.68,0.3997018005674522,702.88,8990.88,226.0,1017.92,564.2,8.303876197480959,2.7526791970365685,0.12,22,2000,2021,1
453,27787,25,22,3,12,A5205,A5205,9,5,4,30,6,2,5,False,A5205,PA,Major,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.93,0.3187594507059799,714.92,21966.44,785.08,4143.2,446.24,10.41247329442735,3.3935353292698105,0.12,22,2000,2021,1
454,73568,25,22,3,0,A315,A3220,9,6,9,30,3,2,5,True,A315,PA,Major,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,0.06,0.022714640266772966,2291.56,22089.76,476.12,2261.0,1208.92,146.12048567977973,14.857159822735898,0.12,22,2000,2021,1
455,27607,25,24,1,3,A2206,U,16,3,6,30,3,4,0,False,A2206,PA,Major,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.37,0.5905381162684804,197.6,10577.68,451.36,1898.92,25.32,5.6204234348073365,6.627321155415534,0.04,22,2000,2021,1
456,46653,25,22,3,0,A103,A503,8,3,10,30,6,4,5,True,A103,PA,Major,True,True,False,False,True,True,True,False,True,True,False,False,False,False,True,0.43,0.10322873136739943,1781.92,16342.8,539.12,2644.76,134.88,32.152620921102795,4.204207076982666,0.12,22,2000,2021,1
457,36808,25,20,5,0,A210,A211,7,4,1,30,3,4,0,True,A210,PA,Major,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,0.37,0.18643201006828072,168.72,14920.92,389.08,1723.96,1359.32,17.80313513010312,24.585884811012484,0.2,22,2000,2021,1
458,46908,24,19,5,0,A305,U,9,6,3,30,3,4,0,True,A305,PA,Major,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.8,0.6664010703802876,205.08333333333334,8629.5,133.33333333333334,812.3333333333334,313.4166666666667,4.781371817561993,5.432229013369903,0.20833333333333334,22,2000,2021,1
459,75397,24,15,9,8,A3,C,9,4,12,30,3,2,0,True,A3,PA,Major,True,True,False,False,True,False,True,True,True,True,False,False,False,False,False,0.06,0.019703678066907787,5788.458333333333,26870.583333333332,763.5,3943.6666666666665,3699.5416666666665,161.71149804060414,6.509294336021094,0.375,22,2000,2021,1
460,26433,24,21,3,0,A4020,U,9,2,8,30,3,4,4,True,A4020,PA,Major,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,0.37,0.05999544300537949,1129.0416666666667,25777.833333333332,673.5416666666666,4202.083333333333,1914.4583333333333,53.109221925801144,10.960134664689079,0.125,22,2000,2021,1
461,47610,24,20,4,0,A3005,U,12,4,10,30,3,4,0,False,A3005,PA,Major,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.62,0.19328307122356483,193.0,21921.708333333332,584.375,2272.25,1101.0,16.48520626736079,19.901829327953703,0.16666666666666666,22,2000,2021,1
462,27491,24,20,4,0,A1000,A1000,18,6,4,30,3,4,0,False,A1000,PA,Major,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.37,0.1492016097225247,441.75,17306.875,236.41666666666666,2331.25,793.6666666666666,21.355743433567138,11.264036717648315,0.16666666666666666,22,2000,2021,1
463,56642,24,17,7,0,A238,U,7,3,4,30,3,4,0,False,A238,PA,Major,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.74,0.3382089987523918,141.875,14645.166666666666,303.25,1154.5416666666667,267.4583333333333,9.421131042826577,15.472236355796245,0.2916666666666667,22,2000,2021,1
464,73681,24,18,6,1,A202,na0,8,2,11,30,0,-1,0,True,A202,PA,Major,True,True,False,True,True,False,True,False,False,True,True,False,False,False,True,0.19,0.0463455694176658,4204.708333333333,48579.875,1640.25,9156.916666666666,2125.5416666666665,68.75115220603826,3.8097811296479733,0.25,22,2000,2021,1
465,6151,24,22,2,0,A5,U,18,2,4,30,3,4,0,True,A5,PA,Major,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,1.24,0.34285633484111083,232.70833333333334,22377.333333333332,826.7083333333334,2964.625,445.5833333333333,9.293429851853485,9.305077839134231,0.08333333333333333,16,2000,2015,1
466,16928,24,19,5,0,A315,C,9,6,7,30,3,4,0,True,A315,PA,Major,True,True,False,True,False,True,True,True,False,True,False,False,False,False,False,1.18,0.17934080578872902,212.79166666666666,17154.291666666668,434.2916666666667,1965.4583333333333,564.25,17.766794807775433,19.45406629431765,0.20833333333333334,22,2000,2021,1
467,16613,24,21,3,9,A100,na0,7,3,11,30,0,-1,0,True,A100,PA,Major,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.25,0.05207118551093193,3712.9583333333335,32936.708333333336,1124.25,6877.5,1131.9166666666667,61.19144908733666,3.839958964621501,0.125,22,2000,2021,1
468,57532,24,19,5,2,A302,A3,9,5,8,30,1,4,0,True,A302,PA,Major,True,True,False,True,True,False,True,True,True,True,False,False,False,False,True,0.19,0.06471451977706127,990.7916666666666,16101.416666666666,616.3333333333334,2686.9583333333335,1290.7916666666667,49.23642032863967,11.578706525831745,0.20833333333333334,22,2000,2021,1
469,38363,24,18,6,0,A243,U,8,4,5,30,1,4,0,True,A243,PA,Major,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,1.43,0.30721654053867126,190.79166666666666,33280.958333333336,932.6666666666666,4423.25,619.7916666666666,10.37154865269493,12.666018795778564,0.25,22,2000,2021,1
470,16622,24,21,3,0,A109,U,12,6,5,30,3,4,0,True,A109,PA,Major,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,0.81,0.2450557239530112,168.20833333333334,16966.375,279.375,2184.4583333333335,795.4166666666666,13.002394907210657,18.010748655219714,0.125,22,2000,2021,1
471,75332,24,21,3,0,A313,A309,9,2,6,30,1,4,1,True,A313,PA,Major,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,0.12,0.04207478114316878,532.875,16821.666666666668,343.875,1495.2916666666667,525.9583333333334,75.72971767262014,33.11287678671451,0.125,22,2000,2021,1
472,16860,24,19,5,0,A310,na0,17,6,7,30,3,2,0,False,A310,PA,Major,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.68,0.20869699580283416,398.7916666666667,12058.083333333334,296.4583333333333,1352.3333333333333,294.375,15.267643335506905,8.920349130932465,0.20833333333333334,22,2000,2021,1
473,47096,24,22,2,0,A407,U,18,2,10,30,3,4,0,False,A407,PA,Major,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.68,0.15077297462562309,259.8333333333333,13014.5,472.375,1782.8333333333333,810.875,21.133172606173126,18.950721811051977,0.08333333333333333,22,2000,2021,1
474,8542,24,21,3,0,A118,U,18,2,3,30,3,4,0,True,A118,PA,Major,True,False,False,True,True,False,True,True,False,True,False,False,False,False,False,0.56,0.08347357294239265,411.6666666666667,39246.708333333336,663.2083333333334,3551.5833333333335,1216.3333333333333,38.171497694347075,21.60475861404745,0.125,22,2000,2021,1
475,6199,24,22,2,0,A11,U,8,1,6,30,3,4,0,True,A11,PA,Major,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,1.62,0.2330603226178984,198.91666666666666,19617.25,342.3333333333333,1775.2083333333333,344.375,13.671616263628879,16.014176402641958,0.08333333333333333,22,2000,2021,1
476,16740,24,19,5,0,A204,U,9,2,8,30,3,4,0,True,A204,PA,Major,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,1.3,0.29045565815143676,635.4166666666666,16432.625,377.9166666666667,2206.75,717.5833333333334,10.970043818007447,4.0225891823146,0.20833333333333334,22,2000,2021,1
477,74971,24,19,5,0,A302,A3217,8,2,9,30,6,2,5,True,A302,PA,Major,True,True,False,True,True,False,True,False,False,True,False,False,False,False,False,0.19,0.04363109752468275,1204.7916666666667,30928.291666666668,1039.625,4627.375,3838.5416666666665,73.02844709113518,14.12329504179934,0.20833333333333334,22,2000,2021,1
478,36661,24,17,7,0,A103,U,18,5,5,30,3,4,0,True,A103,PA,Major,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,0.31,0.04893481727624168,813.7916666666666,20089.583333333332,378.5,2543.4166666666665,723.3333333333334,65.11337886728838,18.642876177659957,0.2916666666666667,22,2000,2021,1
479,6871,24,21,3,8,A201,A3202,8,4,2,30,1,4,1,True,A201,PA,Major,True,True,False,False,True,True,True,True,True,True,False,False,False,False,False,0.12,0.04225218393121133,2284.3333333333335,18589.458333333332,888.625,3283.5,4746.333333333333,75.41175391778394,7.691932874439074,0.125,22,2000,2021,1
480,18468,24,15,9,8,A3211,C,8,5,7,30,3,2,5,True,A3211,PA,Major,True,True,False,False,False,False,True,True,False,True,False,False,False,False,False,0.31,0.03395895544433354,6235.166666666667,51609.333333333336,2024.75,8273.791666666666,1088.75,93.82830700822183,3.5062407633448482,0.375,22,2000,2021,1
481,18454,24,22,2,13,A501,A4201,8,6,5,30,6,2,5,True,A501,PA,Major,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,0.12,0.030628753917408796,2523.5,76778.70833333333,2780.9166666666665,11261.416666666666,1980.7916666666667,104.03006618230117,9.605312233198404,0.08333333333333333,22,2000,2021,1
482,28216,24,20,4,12,A502,A502,17,3,8,30,3,4,0,True,A502,PA,Major,True,True,False,False,True,True,False,False,False,True,False,False,True,False,False,0.25,0.14174606055856742,736.7083333333334,13421.958333333334,411.6666666666667,2412.875,749.875,22.479011300585075,7.10947521027497,0.16666666666666666,22,2000,2021,1
483,79993,24,21,3,0,A503,U,9,5,5,30,3,4,0,False,A503,PA,Major,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.56,0.20329557226037856,380.4583333333333,38056.541666666664,1579.5833333333333,4578.833333333333,641.875,15.673294118912063,9.59862673452593,0.125,18,2000,2017,1
484,73799,23,15,8,0,A218,U,9,3,6,30,3,4,0,True,A218,PA,Major,True,True,False,False,True,True,True,True,True,False,False,False,False,False,True,0.87,0.16937023374468593,222.52173913043478,16289.04347826087,879.6521739130435,2775.7391304347825,245.0,18.02883693837003,18.877791549965806,0.34782608695652173,22,2000,2021,1
485,17786,23,19,4,0,A410,U,9,3,7,30,1,4,0,True,A410,PA,Major,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,1.12,0.45816571282359536,66.95652173913044,24157.260869565216,650.3478260869565,2207.478260869565,457.5652173913044,6.664724663873414,23.192376281621833,0.17391304347826086,22,2000,2021,1
486,26918,23,23,0,0,A3000,C,16,2,10,30,3,4,0,False,A3000,PA,Major,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.99,0.27364309346518423,653.8695652173913,7225.782608695652,57.30434782608695,779.2173913043479,214.04347826086956,11.158872265800724,3.976354576263454,0.0,22,2000,2021,1
487,27675,23,21,2,0,A4006,U,17,5,3,30,0,4,0,True,A4006,PA,Major,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,1.55,0.4336668967708465,63.82608695652174,15870.521739130434,299.9130434782609,1579.695652173913,489.95652173913044,7.041229914327729,25.70432636981083,0.08695652173913043,22,2000,2021,1
488,56506,23,21,2,15,A107,B118,10,3,9,30,3,4,1,True,A107,PA,Major,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.37,0.058917483296653354,616.8260869565217,18463.08695652174,805.695652173913,2650.1739130434785,1097.7826086956522,51.82754176755557,19.57734519858535,0.08695652173913043,22,2000,2021,1
489,56765,23,21,2,0,A210,B2214,8,3,4,30,3,4,0,True,A210,PA,Major,True,False,False,False,False,True,True,True,False,False,False,False,False,False,True,1.24,0.20013391889417834,72.0,14153.391304347826,216.8695652173913,1384.9565217391305,170.65217391304347,15.25752527741755,49.37504707830957,0.08695652173913043,22,2000,2021,1
490,36278,23,22,1,0,A238,C,19,4,5,30,3,4,0,True,A238,PA,Major,True,False,False,True,True,False,True,False,False,True,True,False,False,False,False,0.25,0.09211535976076228,440.17391304347825,21068.0,1099.4782608695652,3051.8695652173915,853.304347826087,33.149176579531286,17.54706018270527,0.043478260869565216,22,2000,2021,1
491,47713,23,17,6,0,A4140,C,7,4,4,30,1,4,0,True,A4140,PA,Major,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,2.55,0.32256572804315536,62.130434782608695,26674.565217391304,674.3478260869565,2398.304347826087,289.4347826086956,9.466437568928686,35.50079701321822,0.2608695652173913,22,2000,2021,1
492,27241,23,17,6,13,A503,A5202,9,6,6,30,6,2,5,True,A503,PA,Major,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,0.06,0.03372192031626957,2688.782608695652,31224.391304347828,1068.0434782608695,5423.869565217391,923.6086956521739,90.55084342048387,7.846802656614811,0.2608695652173913,22,2000,2021,1
493,47605,23,21,2,0,A2212,U,8,3,7,30,3,4,0,True,A2212,PA,Major,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0.81,0.23176485305410396,277.2608695652174,20168.608695652172,262.30434782608694,2083.8695652173915,491.1304347826087,13.175200148590818,11.07196136056111,0.08695652173913043,22,2000,2021,1
494,48579,23,19,4,8,A3200,U,9,3,6,30,6,4,0,True,A3200,PA,Major,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,0.19,0.042630378707736845,2008.304347826087,19527.08695652174,656.3913043478261,3297.9565217391305,487.04347826086956,71.62845883521042,8.310210017057278,0.17391304347826086,22,2000,2021,1
495,73746,23,20,3,3,A2,A2,8,3,6,30,3,2,0,True,A2,PA,Major,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,0.19,0.0581527572077867,1703.9565217391305,30922.217391304348,1456.8260869565217,4673.782608695652,1663.9130434782608,52.50908938824465,7.18012324338759,0.13043478260869565,22,2000,2021,1
496,26658,23,21,2,0,A112,U,18,3,5,30,3,4,0,True,A112,PA,Major,True,False,False,False,True,False,True,True,True,True,False,False,True,False,True,0.75,0.21230896424017764,109.17391304347827,14029.826086956522,378.60869565217394,1788.608695652174,719.5652173913044,14.382568994789066,30.695415070917804,0.08695652173913043,22,2000,2021,1
497,75330,23,21,2,0,A232,U,8,2,10,30,3,4,0,False,A232,PA,Major,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.68,0.4379047106161675,116.6086956521739,18814.434782608696,504.0869565217391,2590.4347826086955,408.2173913043478,6.973088556412123,13.933177320586342,0.08695652173913043,22,2000,2021,1
498,75135,23,22,1,0,A5,U,9,4,6,30,3,4,0,True,A5,PA,Major,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,0.31,0.07364094509658686,1073.7826086956522,20448.434782608696,891.2173913043479,3292.304347826087,1660.7826086956522,41.46536036971756,8.997565138329206,0.043478260869565216,22,2000,2021,1
499,16618,23,19,4,0,A105,U,8,5,5,30,3,4,0,True,A105,PA,Major,True,False,False,True,True,False,True,False,False,True,False,False,False,False,True,0.31,0.14888806991213932,246.0,17165.478260869564,483.9130434782609,1840.7391304347825,874.695652173913,20.509019481537347,19.42520950893578,0.17391304347826086,22,2000,2021,1
500,16787,23,21,2,0,A236,U,8,3,6,30,3,4,0,True,A236,PA,Major,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.68,0.18401219748418712,226.17391304347825,20728.08695652174,965.0869565217391,2600.086956521739,255.43478260869566,16.59427129366771,17.095098012834537,0.08695652173913043,22,2000,2021,1
501,28773,23,21,2,0,A112,A112,14,2,5,30,6,4,0,True,A112,PA,Major,True,False,False,False,True,True,True,False,False,True,False,False,True,False,False,0.12,0.07183549005252969,370.5217391304348,8881.695652173914,330.2173913043478,875.6086956521739,204.6086956521739,42.5075171640599,26.7305543865521,0.08695652173913043,22,2000,2021,1
502,57910,23,21,2,1,A202,U,8,3,4,30,3,4,0,True,A202,PA,Major,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.19,0.1169399373422619,981.5652173913044,12307.260869565218,374.7826086956522,1490.0869565217392,1426.608695652174,26.112108453242797,6.1983871899773275,0.08695652173913043,22,2000,2021,1
503,57599,22,21,1,0,A4089,U,9,5,5,30,3,4,0,True,A4089,PA,Major,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.93,0.42461702723669253,113.77272727272727,11582.954545454546,195.5909090909091,970.3636363636364,716.9545454545455,6.878634553803572,14.08704783172078,0.045454545454545456,22,2000,2021,1
504,73820,22,18,4,0,A114,U,18,3,10,30,3,4,0,False,A114,PA,Major,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.62,0.2505519325728665,143.95454545454547,13294.727272727272,211.95454545454547,949.5,86.77272727272727,11.657405016559716,18.868284848400727,0.18181818181818182,22,2000,2021,1
505,8494,22,22,0,0,A219,U,9,5,11,30,3,4,0,False,A219,PA,Major,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.68,0.3447830672726658,625.9090909090909,23254.954545454544,519.6818181818181,2969.0454545454545,368.77272727272725,8.47137122709629,3.1535402258602456,0.0,22,2000,2021,1
506,57083,22,20,2,0,A4006,U,9,6,5,30,3,4,0,False,A4006,PA,Major,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.11,0.4819365406105438,52.13636363636363,20610.545454545456,362.5,1957.6818181818182,281.59090909090907,6.060518573635138,27.084758682174122,0.09090909090909091,22,2000,2021,1
507,27658,22,22,0,8,A3202,A201,9,4,1,30,1,4,1,True,A3202,PA,Major,True,True,False,False,True,True,True,False,True,True,True,False,False,False,True,0.25,0.09013603773981103,454.3636363636364,19024.045454545456,922.4545454545455,3570.318181818182,1838.590909090909,32.40419069800781,16.617034965785116,0.0,22,2000,2021,1
508,26078,22,19,3,8,A1,B100,9,5,8,30,3,2,5,True,A1,PA,Major,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,0.37,0.0705269177759757,1260.090909090909,15807.045454545454,542.4545454545455,2734.7272727272725,673.1818181818181,41.413767222344184,7.6577076250536145,0.13636363636363635,22,2000,2021,1
509,46680,22,21,1,0,A124,A124,7,4,5,30,1,4,0,True,A124,PA,Major,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,0.19,0.07880223612486636,192.77272727272728,31518.636363636364,959.0909090909091,3255.2272727272725,576.8636363636364,37.06475221154289,44.799320876295404,0.045454545454545456,22,2000,2021,1
510,56691,22,18,4,0,A305,U,8,1,11,30,3,-1,0,True,A305,PA,Major,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,0.12,0.04531416774750751,1278.2727272727273,36841.90909090909,1149.6818181818182,3142.818181818182,1383.7272727272727,64.4563389524973,11.748922319554127,0.18181818181818182,22,2000,2021,1
511,57537,22,20,2,12,A501,A41,10,5,9,30,6,2,5,True,A501,PA,Major,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.12,0.04012659026347432,1731.2272727272727,80417.09090909091,2832.5454545454545,10105.40909090909,2202.409090909091,72.78927355914273,9.796461161660556,0.09090909090909091,22,2000,2021,1
512,18478,22,19,3,0,A5,C,17,4,7,30,6,2,5,True,A5,PA,Major,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.81,0.16702030234747,864.4090909090909,18987.409090909092,559.0909090909091,3245.681818181818,936.3181818181819,17.487606683930238,4.713754633318946,0.13636363636363635,22,2000,2021,1
513,36678,22,20,2,0,A113,A1400,9,4,9,30,1,4,0,False,A113,PA,Major,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.18,0.1891581176491431,72.18181818181819,23082.31818181818,374.59090909090907,2626.181818181818,381.95454545454544,15.440972832586745,49.84283799738014,0.09090909090909091,22,2000,2021,1
514,17274,22,19,3,0,A598,U,9,4,5,30,3,4,0,False,A598,PA,Major,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.24,0.25445766913127255,388.0,17183.227272727272,383.3636363636364,1675.590909090909,796.7272727272727,11.478472492714918,6.893000234027257,0.13636363636363635,22,2000,2021,1
515,46929,22,20,2,0,A316,U,19,1,9,30,0,4,0,True,A316,PA,Major,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,1.18,0.3783540939648398,381.3636363636364,40820.40909090909,1010.1818181818181,4829.090909090909,248.63636363636363,7.719713893078932,4.7164783570825515,0.09090909090909091,22,2000,2021,1
516,28534,22,19,3,0,A307,U,14,3,6,30,3,4,0,True,A307,PA,Major,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,2.11,0.4057751537909167,231.54545454545453,14229.545454545454,332.22727272727275,1816.0,246.04545454545453,7.198038934608242,7.243256297369817,0.13636363636363635,22,2000,2021,1
517,48350,22,20,2,0,A2199,C,9,3,4,30,3,4,0,False,A2199,PA,Major,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.62,0.29871663296844386,219.86363636363637,19421.545454545456,308.5,2639.318181818182,381.5,9.77777945157883,10.36198004316582,0.09090909090909091,22,2000,2021,1
518,48537,22,19,3,12,A41,na0,10,2,6,30,0,-1,0,True,A41,PA,Major,True,False,False,True,True,False,True,True,True,False,False,False,False,False,True,0.19,0.09878888542494596,271.3636363636364,21844.31818181818,721.3181818181819,2744.818181818182,1270.409090909091,29.56593085466794,25.38609071374001,0.13636363636363635,22,2000,2021,1
519,56667,22,18,4,0,A112,U,18,4,5,30,3,4,0,True,A112,PA,Major,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,1.18,0.2158589246683393,120.4090909090909,18301.363636363636,258.90909090909093,2158.9545454545455,729.4090909090909,13.5309918743057,26.183414249788985,0.18181818181818182,22,2000,2021,1
520,38270,22,21,1,9,A1210,C,9,5,8,30,3,4,0,True,A1210,PA,Major,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,0.12,0.03867772367032204,743.8636363636364,20256.136363636364,789.5909090909091,3745.6363636363635,746.5454545454545,75.51595798603901,23.653822220374945,0.045454545454545456,22,2000,2021,1
521,26101,22,18,4,0,A2,B212,18,4,5,30,3,4,0,False,A2,PA,Major,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.62,0.2960624912973724,174.9090909090909,32595.954545454544,2109.0,5228.909090909091,285.77272727272725,9.865435310243193,13.141949428354106,0.18181818181818182,22,2000,2021,1
